pl_name,hostname,default_flag,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,st_refname,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim,sy_refname,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,rowupdate,pl_pubdate,releasedate
TOI-622 b,TOI-622,1,1,1,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=PSARIDI_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023A&A...675A..39P/abstract target=ref>Psaridi et al. 2023</a>,6.402513,0.000031,-0.000054,0,0.0708,0.0052,-0.0059,0,9.236,0.314,-0.325,0,0.824,0.028,-0.029,0,96.30201,21.93016,-22.88365,0,0.303,0.069,-0.072,0,Mass,0.42,,,1,602,103,-118,0,1388,22,-22,0,0,<a refstr=PSARIDI_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023A&A...675A..39P/abstract target=ref>Psaridi et al. 2023</a>,F6 V,6400,100,-100,0,1.42,0.05,-0.05,0,1.31,0.08,-0.08,0,0.09,0.07,-0.07,0,[Fe/H],4.2,0.2,-0.2,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h21m13.21s,125.3050544,-46d29m03.47s,-46.4842959,123.297,0.471,-0.467,8.995,0.002,-0.002,7.858,0.023,-0.023,8.89103,0.00028,-0.00028,25-07-2023,2023-07,25-07-2023
TOI-628 b,TOI-628,1,1,1,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=RODRIGUEZ_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....161..194R/abstract target=ref>Rodriguez et al. 2021</a>,3.4095675,0.000007,-0.0000069,0,0.0486,0.0008,-0.00094,0,11.882,0.46,-0.381,0,1.06,0.041,-0.034,0,2011.8639,92.1707,-98.5273,0,6.33,0.29,-0.31,0,Mass,0.072,0.021,-0.023,0,,,,,1586,52,-40,0,0,<a refstr=RODRIGUEZ_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....161..194R/abstract target=ref>Rodriguez et al. 2021</a>,,6250,220,-190,0,1.34,0.05,-0.04,0,1.31,0.07,-0.07,0,0.258,0.078,-0.08,0,[Fe/H],4.3,0.03,-0.04,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h37m03.13s,99.2630608,+01d46m03.18s,1.7675497,178.68,3.04,-2.942,10.112,0.006,-0.006,8.811,0.019,-0.019,10.0579,0.000494,-0.000494,25-02-2021,2021-04,04-03-2021
TOI-640 b,TOI-640,1,1,1,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=RODRIGUEZ_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....161..194R/abstract target=ref>Rodriguez et al. 2021</a>,5.0037775,0.0000048,-0.0000048,0,0.06608,0.00098,-0.0011,0,19.851,0.673,-0.628,0,1.771,0.06,-0.056,0,279.6904,50.8528,-50.8528,0,0.88,0.16,-0.16,0,Mass,0.05,0.054,-0.035,0,,,,,1749,26,-30,0,0,<a refstr=RODRIGUEZ_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....161..194R/abstract target=ref>Rodriguez et al. 2021</a>,,6460,130,-150,0,2.08,0.06,-0.06,0,1.54,0.07,-0.08,0,0.072,0.085,-0.076,0,[Fe/H],3.99,0.03,-0.04,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h38m56.30s,99.7345935,-36d38m46.07s,-36.64613,341.997,2.839,-2.794,10.51,0.006,-0.006,9.243,0.023,-0.023,10.4006,0.000289,-0.000289,25-02-2021,2021-04,04-03-2021
TOI-672 b,TOI-672,1,1,1,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=MISTRY_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230109865M/abstract target=ref>Mistry et al. 2023</a>,3.633575,0.000001,-0.000001,0,,,,,5.26,0.083,-0.099,0,0.469,0.007,-0.009,0,,,,,,,,,,,,,,,,,,676,,,0,0,<a refstr=MISTRY_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230109865M/abstract target=ref>Mistry et al. 2023</a>,,3765,65,-65,0,0.54,0.02,-0.02,0,0.54,0.02,-0.02,0,-0.71,0.625,-0.625,0,[Fe/H],4.7,0.01,-0.01,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h11m57.81s,167.9908627,-39d19m41.21s,-39.3281151,66.9071,0.15285,-0.15285,13.576,0.026,-0.026,9.507,0.024,-0.024,12.7364,0.000378,-0.000378,26-05-2023,2023-01,26-05-2023
TOI-674 b,TOI-674,1,1,1,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=MURGAS_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...653A..60M/abstract target=ref>Murgas et al. 2021</a>,1.977143,0.000003,-0.000003,0,0.025,0.0008,-0.0008,0,5.25,0.17,-0.17,0,0.468,0.015,-0.015,0,23.6,3.3,-3.3,0,0.07425,0.01038,-0.01038,0,Mass,0,,,0,38.4,0.1,-0.1,0,635,15,-15,0,0,<a refstr=MURGAS_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...653A..60M/abstract target=ref>Murgas et al. 2021</a>,M2 V,3514,57,-57,0,0.42,0.01,-0.01,0,0.42,0.01,-0.01,0,0.17,0.12,-0.12,0,[Fe/H],4.81,0.03,-0.03,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h58m20.77s,164.5865592,-36d51m29.19s,-36.8581092,46.0851,0.1159,-0.1153,14.203,0.041,-0.041,9.469,0.019,-0.019,13.0914,0.000426,-0.000426,12-07-2021,2021-09,12-07-2021
TOI-677 b,TOI-677,1,1,1,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=JORD_AACUTE_N_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159..145J/abstract target=ref>Jord&aacute;n et al. 2020</a>,11.2366,0.00011,-0.00011,0,0.1038,0.0017,-0.0017,0,13.115,0.336,-0.336,0,1.17,0.03,-0.03,0,392.83788,21.93027,-21.29461,0,1.236,0.069,-0.067,0,Mass,0.435,0.024,-0.024,0,,,,,1252,21,-21,0,0,<a refstr=JORD_AACUTE_N_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159..145J/abstract target=ref>Jord&aacute;n et al. 2020</a>,F8,6295,77,-77,0,1.28,0.03,-0.03,0,1.18,0.06,-0.06,0,0,0.05,-0.05,0,[Fe/H],4.29,0.03,-0.03,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,09h36m28.65s,144.1193594,-50d27m47.14s,-50.4630933,141.812,0.622,-0.617,9.822,0.004,-0.004,8.429,0.023,-0.023,9.66082,0.000212,-0.000212,01-05-2020,2020-04,07-05-2020
TOI-700 b,TOI-700,1,1,4,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=GILBERT_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230103617G/abstract target=ref>Gilbert et al. 2023</a>,9.977219,0.000041,-0.000038,0,0.0677,0.0011,-0.0011,0,0.914,0.053,-0.049,0,0.082,0.005,-0.004,0,,,,,,,,,,0.075,0.093,-0.054,0,4.98,0.5,-0.58,0,,,,,0,<a refstr=GILBERT_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230103617G/abstract target=ref>Gilbert et al. 2023</a>,M2.5 V,3459,65,-65,0,0.42,0.02,-0.01,0,0.41,0.02,-0.02,0,-0.07,0.11,-0.11,0,[Fe/H],4.81,0.03,-0.04,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h28m22.97s,97.0957165,-65d34m43.01s,-65.5786149,31.1265,0.0206,-0.0206,13.151,0.069,-0.069,8.634,0.023,-0.023,12.0665,0.000478,-0.000478,18-01-2023,2023-01,18-01-2023
TOI-700 c,TOI-700,1,1,4,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=GILBERT_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230103617G/abstract target=ref>Gilbert et al. 2023</a>,16.051137,0.00002,-0.00002,0,0.0929,0.0015,-0.0015,0,2.6,0.14,-0.13,0,0.232,0.012,-0.012,0,,,,,,,,,,0.068,0.07,-0.049,0,2.64,0.26,-0.31,0,,,,,0,<a refstr=GILBERT_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230103617G/abstract target=ref>Gilbert et al. 2023</a>,M2.5 V,3459,65,-65,0,0.42,0.02,-0.01,0,0.41,0.02,-0.02,0,-0.07,0.11,-0.11,0,[Fe/H],4.81,0.03,-0.04,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h28m22.97s,97.0957165,-65d34m43.01s,-65.5786149,31.1265,0.0206,-0.0206,13.151,0.069,-0.069,8.634,0.023,-0.023,12.0665,0.000478,-0.000478,18-01-2023,2023-01,18-01-2023
TOI-700 d,TOI-700,1,1,4,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=GILBERT_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230103617G/abstract target=ref>Gilbert et al. 2023</a>,37.42396,0.00039,-0.00035,0,0.1633,0.0027,-0.0027,0,1.073,0.059,-0.054,0,0.096,0.005,-0.005,0,,,,,,,,,,0.042,0.045,-0.03,0,0.85,0.09,-0.1,0,,,,,0,<a refstr=GILBERT_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230103617G/abstract target=ref>Gilbert et al. 2023</a>,M2.5 V,3459,65,-65,0,0.42,0.02,-0.01,0,0.41,0.02,-0.02,0,-0.07,0.11,-0.11,0,[Fe/H],4.81,0.03,-0.04,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h28m22.97s,97.0957165,-65d34m43.01s,-65.5786149,31.1265,0.0206,-0.0206,13.151,0.069,-0.069,8.634,0.023,-0.023,12.0665,0.000478,-0.000478,18-01-2023,2023-01,18-01-2023
TOI-700 e,TOI-700,1,1,4,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=GILBERT_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230103617G/abstract target=ref>Gilbert et al. 2023</a>,27.80978,0.00046,-0.0004,0,0.134,0.0022,-0.0022,0,0.953,0.089,-0.075,0,0.085,0.008,-0.007,0,,,,,,,,,,0.059,0.057,-0.042,0,1.27,0.13,-0.15,0,,,,,0,<a refstr=GILBERT_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230103617G/abstract target=ref>Gilbert et al. 2023</a>,M2.5 V,3459,65,-65,0,0.42,0.02,-0.01,0,0.41,0.02,-0.02,0,-0.07,0.11,-0.11,0,[Fe/H],4.81,0.03,-0.04,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h28m22.97s,97.0957165,-65d34m43.01s,-65.5786149,31.1265,0.0206,-0.0206,13.151,0.069,-0.069,8.634,0.023,-0.023,12.0665,0.000478,-0.000478,18-01-2023,2023-01,18-01-2023
TOI-712 b,TOI-712,1,1,3,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=VACH_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....164...71V/abstract target=ref>Vach et al. 2022</a>,9.531361,0.000018,-0.000017,0,0.07928,0.00096,-0.00091,0,2.049,0.012,-0.08,0,0.183,0.001,-0.007,0,,,,,,,,,,0.54,0.26,-0.2,0,22.6,4.1,-5.4,0,650,6,-6,0,0,<a refstr=VACH_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....164...71V/abstract target=ref>Vach et al. 2022</a>,K4.5 V,4622,61,-59,0,0.67,0.02,-0.02,0,0.73,0.03,-0.03,0,-0.02,0.12,-0.043,0,[Fe/H],4.64,0.02,-0.02,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h11m44.67s,92.9361063,-65d49m33.02s,-65.8258386,58.6212,0.0797,-0.0795,10.838,0.021,-0.021,8.313,0.023,-0.023,10.5785,0.000579,-0.000579,29-08-2022,2022-08,29-08-2022
TOI-712 c,TOI-712,1,1,3,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=VACH_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....164...71V/abstract target=ref>Vach et al. 2022</a>,51.69906,0.00017,-0.00017,0,0.2447,0.003,-0.0028,0,2.701,0.092,-0.082,0,0.241,0.008,-0.007,0,,,,,,,,,,0.089,0.083,-0.056,0,3.08,0.12,-0.12,0,370,3,-3,0,0,<a refstr=VACH_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....164...71V/abstract target=ref>Vach et al. 2022</a>,K4.5 V,4622,61,-59,0,0.67,0.02,-0.02,0,0.73,0.03,-0.03,0,-0.02,0.12,-0.043,0,[Fe/H],4.64,0.02,-0.02,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h11m44.67s,92.9361063,-65d49m33.02s,-65.8258386,58.6212,0.0797,-0.0795,10.838,0.021,-0.021,8.313,0.023,-0.023,10.5785,0.000579,-0.000579,29-08-2022,2022-08,29-08-2022
TOI-712 d,TOI-712,1,1,3,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=VACH_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....164...71V/abstract target=ref>Vach et al. 2022</a>,84.8396,0.00043,-0.0004,0,0.3405,0.0041,-0.0039,0,2.474,0.09,-0.082,0,0.221,0.008,-0.007,0,,,,,,,,,,0.073,0.064,-0.049,0,1.6,0.06,-0.06,0,314,3,-3,0,0,<a refstr=VACH_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....164...71V/abstract target=ref>Vach et al. 2022</a>,K4.5 V,4622,61,-59,0,0.67,0.02,-0.02,0,0.73,0.03,-0.03,0,-0.02,0.12,-0.043,0,[Fe/H],4.64,0.02,-0.02,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h11m44.67s,92.9361063,-65d49m33.02s,-65.8258386,58.6212,0.0797,-0.0795,10.838,0.021,-0.021,8.313,0.023,-0.023,10.5785,0.000579,-0.000579,29-08-2022,2022-08,29-08-2022
TOI-715 b,TOI-715,1,1,1,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=DRANSFIELD_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230506206D/abstract target=ref>Dransfield et al. 2023</a>,19.288004,0.000027,-0.000024,0,0.083,0.0027,-0.0027,0,1.55,0.064,-0.064,0,0.138,0.006,-0.006,0,,,,,,,,,,,,,,0.67,0.15,-0.2,0,234,12,-12,0,0,<a refstr=DRANSFIELD_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230506206D/abstract target=ref>Dransfield et al. 2023</a>,M4,3075,75,-75,0,0.24,0.01,-0.01,0,0.23,0.01,-0.01,0,-0.25,0.25,-0.25,0,[Fe/H],5,0.2,-0.2,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,07h35m24.56s,113.8523276,-73d34m38.67s,-73.5774089,42.4048,0.0857,-0.0854,16.683,1.133,-1.133,10.917,0.019,-0.019,14.894,0.000665,-0.000665,26-05-2023,2023-05,26-05-2023
TOI-733 b,TOI-733,1,1,1,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=GEORGIEVA_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230406655G/abstract target=ref>Georgieva et al. 2023</a>,4.884765,0.000019,-0.000024,0,0.0618,0.0036,-0.0039,0,1.992,0.085,-0.09,0,0.178,0.008,-0.008,0,5.72,0.7,-0.68,0,0.018,0.0022,-0.00214,0,Mass,0.046,0.056,-0.033,0,207.1,29.9,-23.5,0,1056,36,-31,0,0,<a refstr=GEORGIEVA_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230406655G/abstract target=ref>Georgieva et al. 2023</a>,G,5585,60,-60,0,0.95,0.01,-0.01,0,0.96,0.05,-0.03,0,-0.04,0.05,-0.05,0,[Fe/H],4.47,0.05,-0.05,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h37m38.24s,159.4093183,-40d53m17.73s,-40.888259,75.2092,0.1764,-0.1756,9.44,0.003,-0.003,7.845,0.024,-0.024,9.28881,0.000118,-0.000118,17-04-2023,2023-04,17-04-2023
TOI-763 b,TOI-763,1,1,2,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=FRIDLUND_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020MNRAS.498.4503F/abstract target=ref>Fridlund et al. 2020</a>,5.6057,0.0013,-0.0013,0,0.06,0.0006,-0.0006,0,2.28,0.11,-0.11,0,0.203,0.01,-0.01,0,9.79,0.78,-0.78,0,0.0308,0.00245,-0.00245,0,Mass,0.04,0.04,-0.03,0,,,,,1038,16,-16,0,0,<a refstr=FRIDLUND_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020MNRAS.498.4503F/abstract target=ref>Fridlund et al. 2020</a>,G,5450,60,-60,0,0.9,0.01,-0.01,0,0.92,0.03,-0.03,0,0.01,0.05,-0.05,0,[Fe/H],4.45,0.05,-0.05,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12h57m52.34s,194.468098,-39d45m29.02s,-39.7580613,95.1274,0.4536,-0.4495,10.265,0.023,-0.023,8.49,0.021,-0.021,9.99915,0.000237,-0.000237,17-09-2020,2020-11,24-09-2020
TOI-763 c,TOI-763,1,1,2,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=FRIDLUND_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020MNRAS.498.4503F/abstract target=ref>Fridlund et al. 2020</a>,12.2737,0.0053,-0.0077,0,0.1011,0.001,-0.001,0,2.63,0.12,-0.12,0,0.235,0.011,-0.011,0,9.32,1.02,-1.02,0,0.02932,0.00321,-0.00321,0,Mass,0.04,0.04,-0.03,0,,,,,800,12,-12,0,0,<a refstr=FRIDLUND_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020MNRAS.498.4503F/abstract target=ref>Fridlund et al. 2020</a>,G,5450,60,-60,0,0.9,0.01,-0.01,0,0.92,0.03,-0.03,0,0.01,0.05,-0.05,0,[Fe/H],4.45,0.05,-0.05,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12h57m52.34s,194.468098,-39d45m29.02s,-39.7580613,95.1274,0.4536,-0.4495,10.265,0.023,-0.023,8.49,0.021,-0.021,9.99915,0.000237,-0.000237,17-09-2020,2020-11,24-09-2020
TOI-771 b,TOI-771,1,1,1,Transit,2024,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=MISTRY_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv231100688M/abstract target=ref>Mistry et al. 2023</a>,2.326021,0.000001,-0.000001,0,0.0207,0.0008,-0.0008,0,1.422,0.108,-0.086,0,0.127,0.01,-0.008,0,,,,,,,,,,,,,,12.86,1.35,-1.35,0,527,22,-22,0,0,<a refstr=MISTRY_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv231100688M/abstract target=ref>Mistry et al. 2023</a>,,3201,100,-95,0,0.24,0.01,-0.01,0,0.22,0.02,-0.02,0,0.12,0.19,-0.28,0,[Fe/H],5.01,0.04,-0.04,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h56m27.33s,164.1138903,-72d59m06.62s,-72.9851736,25.2788,0.0257,-0.0257,14.888,0.08,-0.08,9.664,0.021,-0.021,13.3671,0.000591,-0.000591,15-04-2024,2023-11,15-04-2024
TOI-776 b,TOI-776,1,1,2,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=LUQUE_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...645A..41L/abstract target=ref>Luque et al. 2021</a>,8.24661,0.00005,-0.00004,0,0.0652,0.0015,-0.0015,0,1.85,0.13,-0.13,0,0.165,0.012,-0.012,0,4,0.9,-0.9,0,0.01259,0.00283,-0.00283,0,Mass,0.06,0.03,-0.02,0,11.5,0.6,-0.6,0,514,17,-17,0,0,<a refstr=LUQUE_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...645A..41L/abstract target=ref>Luque et al. 2021</a>,M1 V,3709,70,-70,0,0.54,0.02,-0.02,0,0.54,0.03,-0.03,0,-0.2,0.12,-0.12,0,[Fe/H],4.73,0.03,-0.03,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h54m18.72s,178.577997,-37d33m12.08s,-37.5533568,27.1701,0.03205,-0.03205,11.536,0.041,-0.041,7.615,0.02,-0.02,10.7409,0.000478,-0.000478,04-01-2021,2021-01,11-01-2021
TOI-776 c,TOI-776,1,1,2,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=LUQUE_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...645A..41L/abstract target=ref>Luque et al. 2021</a>,15.6653,0.0004,-0.0003,0,0.1,0.0024,-0.0024,0,2.02,0.14,-0.14,0,0.18,0.012,-0.012,0,5.3,1.8,-1.8,0,0.01668,0.00566,-0.00566,0,Mass,0.04,0.02,-0.01,0,4.9,0.2,-0.2,0,415,14,-14,0,0,<a refstr=LUQUE_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...645A..41L/abstract target=ref>Luque et al. 2021</a>,M1 V,3709,70,-70,0,0.54,0.02,-0.02,0,0.54,0.03,-0.03,0,-0.2,0.12,-0.12,0,[Fe/H],4.73,0.03,-0.03,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h54m18.72s,178.577997,-37d33m12.08s,-37.5533568,27.1701,0.03205,-0.03205,11.536,0.041,-0.041,7.615,0.02,-0.02,10.7409,0.000478,-0.000478,04-01-2021,2021-01,11-01-2021
TOI-778 b,TOI-778,1,1,1,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=CLARK_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....165..207C/abstract target=ref>Clark et al. 2023</a>,4.633611,0.000001,-0.000001,0,0.06,0.003,-0.003,0,15.4,0.5,-0.5,0,1.37,0.04,-0.04,0,878,77,-72,0,2.8,0.2,-0.2,0,Mass,0.21,0.04,-0.04,0,,,,,1561,33,-32,0,0,<a refstr=CLARK_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....165..207C/abstract target=ref>Clark et al. 2023</a>,F3 V,6643,150,-150,0,1.71,0.05,-0.05,0,1.4,0.05,-0.05,0,0,0.08,-0.08,0,[m/H],4.05,0.17,-0.17,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13h17m20.12s,199.3338503,-15d16m25.34s,-15.2737046,161.743,1.123,-1.108,9.109,0.003,-0.003,8.055,0.033,-0.033,8.99436,0.000672,-0.000672,03-05-2023,2023-05,03-05-2023
TOI-784 b,HD 307842,1,1,1,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=HUA_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230614655H/abstract target=ref>Hua et al. 2023</a>,2.7970365,0.0000031,-0.000003,0,0.038,0.001,-0.001,0,1.93,0.11,-0.09,0,0.172,0.01,-0.008,0,9.67,0.83,-0.82,0,0.03043,0.00261,-0.00258,0,Mass,0,,,0,,,,,,,,,0,<a refstr=HUA_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230614655H/abstract target=ref>Hua et al. 2023</a>,G,5558,100,-100,0,0.91,0.02,-0.02,0,0.91,0.1,-0.1,0,-0.13,0.08,-0.08,0,[Fe/H],4.48,0.1,-0.1,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h37m21.89s,159.3412205,-63d39m20.49s,-63.6556923,64.5997,0.1104,-0.11,9.412,0.003,-0.003,7.64,0.023,-0.023,9.23501,0.0002,-0.0002,10-07-2023,2023-07,10-07-2023
